question_id,article,expected_doc_id,retrieved_docs,mrr,recall,top_k,number_of_paragraphs
56bfdd3fa10cfb140055134e,Beyoncé,doc_57,"['doc_57', 'doc_49', 'doc_32', 'doc_8', 'doc_46']",1.0,1,5,66
56bfdd3fa10cfb140055134f,Beyoncé,doc_57,"['doc_57', 'doc_52', 'doc_14', 'doc_6', 'doc_5']",1.0,1,5,66
56d4efd92ccc5a1400d83376,Beyoncé,doc_57,"['doc_57', 'doc_1', 'doc_15', 'doc_23', 'doc_21']",1.0,1,5,66
56d4efd92ccc5a1400d83377,Beyoncé,doc_57,"['doc_57', 'doc_61', 'doc_5', 'doc_58', 'doc_65']",1.0,1,5,66
56d4efd92ccc5a1400d83378,Beyoncé,doc_57,"['doc_57', 'doc_7', 'doc_55', 'doc_33', 'doc_59']",1.0,1,5,66
56d4efd92ccc5a1400d83379,Beyoncé,doc_57,"['doc_57', 'doc_32', 'doc_7', 'doc_49', 'doc_55']",1.0,1,5,66
56bed22d3aeaaa14008c94c1,Beyoncé,doc_58,"['doc_59', 'doc_58', 'doc_5', 'doc_1', 'doc_57']",0.5,1,5,66
56bed22d3aeaaa14008c94c2,Beyoncé,doc_58,"['doc_58', 'doc_62', 'doc_61', 'doc_60', 'doc_5']",1.0,1,5,66
56bed22d3aeaaa14008c94c3,Beyoncé,doc_58,"['doc_62', 'doc_58', 'doc_61', 'doc_60', 'doc_46']",0.5,1,5,66
56bed22d3aeaaa14008c94c4,Beyoncé,doc_58,"['doc_62', 'doc_58', 'doc_61', 'doc_57', 'doc_11']",0.5,1,5,66
56bfdecca10cfb1400551355,Beyoncé,doc_58,"['doc_58', 'doc_24', 'doc_14', 'doc_26', 'doc_23']",1.0,1,5,66
56bfdecca10cfb1400551359,Beyoncé,doc_58,"['doc_62', 'doc_58', 'doc_61', 'doc_25', 'doc_60']",0.5,1,5,66
56d4f5d32ccc5a1400d83380,Beyoncé,doc_58,"['doc_47', 'doc_5', 'doc_1', 'doc_58', 'doc_59']",0.25,1,5,66
56d4f5d32ccc5a1400d83381,Beyoncé,doc_58,"['doc_58', 'doc_62', 'doc_57', 'doc_5', 'doc_55']",1.0,1,5,66
56d4f5d32ccc5a1400d83382,Beyoncé,doc_58,"['doc_58', 'doc_62', 'doc_61', 'doc_60', 'doc_45']",1.0,1,5,66
56d4f5d32ccc5a1400d83383,Beyoncé,doc_58,"['doc_58', 'doc_62', 'doc_61', 'doc_60', 'doc_59']",1.0,1,5,66
56bed2993aeaaa14008c94c9,Beyoncé,doc_59,"['doc_59', 'doc_25', 'doc_23', 'doc_5', 'doc_1']",1.0,1,5,66
56bed2993aeaaa14008c94cb,Beyoncé,doc_59,"['doc_59', 'doc_58', 'doc_25', 'doc_5', 'doc_57']",1.0,1,5,66
56bfe0a9a10cfb140055135f,Beyoncé,doc_59,"['doc_59', 'doc_25', 'doc_23', 'doc_58', 'doc_57']",1.0,1,5,66
56bfe0a9a10cfb1400551361,Beyoncé,doc_59,"['doc_59', 'doc_25', 'doc_47', 'doc_5', 'doc_22']",1.0,1,5,66
56bfe0a9a10cfb1400551363,Beyoncé,doc_59,"['doc_59', 'doc_49', 'doc_57', 'doc_15', 'doc_34']",1.0,1,5,66
56d4f63e2ccc5a1400d8338a,Beyoncé,doc_59,"['doc_59', 'doc_23', 'doc_2', 'doc_57', 'doc_52']",1.0,1,5,66
56d4f63e2ccc5a1400d8338c,Beyoncé,doc_59,"['doc_59', 'doc_58', 'doc_5', 'doc_57', 'doc_61']",1.0,1,5,66
56d4f63e2ccc5a1400d8338d,Beyoncé,doc_59,"['doc_59', 'doc_5', 'doc_58', 'doc_57', 'doc_23']",1.0,1,5,66
56d4f63e2ccc5a1400d8338e,Beyoncé,doc_59,"['doc_59', 'doc_57', 'doc_33', 'doc_49', 'doc_18']",1.0,1,5,66
56bed32f3aeaaa14008c94cf,Beyoncé,doc_60,"['doc_60', 'doc_61', 'doc_3', 'doc_48', 'doc_5']",1.0,1,5,66
56bed32f3aeaaa14008c94d0,Beyoncé,doc_60,"['doc_3', 'doc_5', 'doc_0', 'doc_41', 'doc_60']",0.2,1,5,66
56bed32f3aeaaa14008c94d1,Beyoncé,doc_60,"['doc_60', 'doc_5', 'doc_47', 'doc_61', 'doc_58']",1.0,1,5,66
56bed32f3aeaaa14008c94d2,Beyoncé,doc_60,"['doc_61', 'doc_46', 'doc_62', 'doc_60', 'doc_58']",0.25,1,5,66
56bed32f3aeaaa14008c94d3,Beyoncé,doc_60,"['doc_61', 'doc_62', 'doc_58', 'doc_46', 'doc_60']",0.2,1,5,66
56bfe2a2a10cfb1400551369,Beyoncé,doc_60,"['doc_61', 'doc_60', 'doc_58', 'doc_48', 'doc_62']",0.5,1,5,66
56bfe2a2a10cfb140055136a,Beyoncé,doc_60,"['doc_60', 'doc_61', 'doc_5', 'doc_48', 'doc_1']",1.0,1,5,66
56bfe2a2a10cfb140055136b,Beyoncé,doc_60,"['doc_3', 'doc_5', 'doc_60', 'doc_47', 'doc_0']",0.3333333333333333,1,5,66
56bfe2a2a10cfb140055136c,Beyoncé,doc_60,"['doc_61', 'doc_60', 'doc_46', 'doc_62', 'doc_58']",0.5,1,5,66
56d4f6922ccc5a1400d83394,Beyoncé,doc_60,"['doc_60', 'doc_61', 'doc_48', 'doc_58', 'doc_46']",1.0,1,5,66
56d4f6922ccc5a1400d83397,Beyoncé,doc_60,"['doc_60', 'doc_61', 'doc_48', 'doc_56', 'doc_46']",1.0,1,5,66
56bed38e3aeaaa14008c94d9,Beyoncé,doc_61,"['doc_61', 'doc_58', 'doc_62', 'doc_60', 'doc_55']",1.0,1,5,66
56bed38e3aeaaa14008c94da,Beyoncé,doc_61,"['doc_61', 'doc_60', 'doc_12', 'doc_23', 'doc_1']",1.0,1,5,66
56bed38e3aeaaa14008c94db,Beyoncé,doc_61,"['doc_61', 'doc_62', 'doc_58', 'doc_60', 'doc_46']",1.0,1,5,66
56bfe4dfa10cfb1400551374,Beyoncé,doc_61,"['doc_46', 'doc_61', 'doc_48', 'doc_52', 'doc_39']",0.5,1,5,66
56bfe4dfa10cfb1400551375,Beyoncé,doc_61,"['doc_65', 'doc_61', 'doc_60', 'doc_5', 'doc_64']",0.5,1,5,66
56bfe4dfa10cfb1400551377,Beyoncé,doc_61,"['doc_61', 'doc_46', 'doc_58', 'doc_62', 'doc_55']",1.0,1,5,66
56d4f6e02ccc5a1400d8339e,Beyoncé,doc_61,"['doc_61', 'doc_58', 'doc_62', 'doc_60', 'doc_46']",1.0,1,5,66
56d4f6e02ccc5a1400d8339f,Beyoncé,doc_61,"['doc_61', 'doc_57', 'doc_52', 'doc_46', 'doc_48']",1.0,1,5,66
56d4f6e02ccc5a1400d833a0,Beyoncé,doc_61,"['doc_61', 'doc_60', 'doc_46', 'doc_58', 'doc_62']",1.0,1,5,66
56d4f6e02ccc5a1400d833a1,Beyoncé,doc_61,"['doc_61', 'doc_46', 'doc_58', 'doc_48', 'doc_65']",1.0,1,5,66
56d4f6e02ccc5a1400d833a2,Beyoncé,doc_61,"['doc_61', 'doc_60', 'doc_48', 'doc_43', 'doc_58']",1.0,1,5,66
56bed3e63aeaaa14008c94e0,Beyoncé,doc_62,"['doc_58', 'doc_62', 'doc_61', 'doc_60', 'doc_64']",0.5,1,5,66
56bed3e63aeaaa14008c94e1,Beyoncé,doc_62,"['doc_62', 'doc_58', 'doc_61', 'doc_60', 'doc_23']",1.0,1,5,66
56bfe66ea10cfb140055137e,Beyoncé,doc_62,"['doc_58', 'doc_62', 'doc_61', 'doc_60', 'doc_47']",0.5,1,5,66
56bfe66ea10cfb1400551380,Beyoncé,doc_62,"['doc_59', 'doc_58', 'doc_57', 'doc_23', 'doc_36']",0.0,0,5,66
56bfe66ea10cfb1400551381,Beyoncé,doc_62,"['doc_62', 'doc_61', 'doc_58', 'doc_60', 'doc_11']",1.0,1,5,66
56d4f71e2ccc5a1400d833a8,Beyoncé,doc_62,"['doc_58', 'doc_62', 'doc_61', 'doc_55', 'doc_60']",0.5,1,5,66
56d4f71e2ccc5a1400d833a9,Beyoncé,doc_62,"['doc_58', 'doc_62', 'doc_61', 'doc_60', 'doc_46']",0.5,1,5,66
56d4f71e2ccc5a1400d833aa,Beyoncé,doc_62,"['doc_58', 'doc_62', 'doc_61', 'doc_46', 'doc_60']",0.5,1,5,66
56bed4553aeaaa14008c94e5,Beyoncé,doc_63,"['doc_63', 'doc_64', 'doc_65', 'doc_11', 'doc_8']",1.0,1,5,66
56bed4553aeaaa14008c94e7,Beyoncé,doc_63,"['doc_63', 'doc_57', 'doc_64', 'doc_65', 'doc_8']",1.0,1,5,66
56bed4553aeaaa14008c94e8,Beyoncé,doc_63,"['doc_63', 'doc_64', 'doc_65', 'doc_29', 'doc_18']",1.0,1,5,66
56bfe7eaa10cfb1400551387,Beyoncé,doc_63,"['doc_5', 'doc_63', 'doc_58', 'doc_61', 'doc_60']",0.5,1,5,66
56bfe7eaa10cfb1400551389,Beyoncé,doc_63,"['doc_63', 'doc_64', 'doc_65', 'doc_18', 'doc_33']",1.0,1,5,66
56bfe7eaa10cfb140055138a,Beyoncé,doc_63,"['doc_63', 'doc_65', 'doc_64', 'doc_30', 'doc_55']",1.0,1,5,66
56d4f7a22ccc5a1400d833ae,Beyoncé,doc_63,"['doc_63', 'doc_64', 'doc_65', 'doc_1', 'doc_48']",1.0,1,5,66
56d4f7a22ccc5a1400d833b0,Beyoncé,doc_63,"['doc_63', 'doc_64', 'doc_18', 'doc_65', 'doc_33']",1.0,1,5,66
56d4f7a22ccc5a1400d833b1,Beyoncé,doc_63,"['doc_63', 'doc_64', 'doc_65', 'doc_18', 'doc_24']",1.0,1,5,66
56bed4c23aeaaa14008c94ed,Beyoncé,doc_64,"['doc_64', 'doc_65', 'doc_63', 'doc_18', 'doc_24']",1.0,1,5,66
56bed4c23aeaaa14008c94ee,Beyoncé,doc_64,"['doc_64', 'doc_61', 'doc_58', 'doc_62', 'doc_3']",1.0,1,5,66
56bed4c23aeaaa14008c94ef,Beyoncé,doc_64,"['doc_64', 'doc_24', 'doc_21', 'doc_14', 'doc_18']",1.0,1,5,66
56bfeb09a10cfb1400551391,Beyoncé,doc_64,"['doc_33', 'doc_64', 'doc_23', 'doc_55', 'doc_52']",0.5,1,5,66
56bfeb09a10cfb1400551392,Beyoncé,doc_64,"['doc_5', 'doc_61', 'doc_60', 'doc_65', 'doc_41']",0.0,0,5,66
56bfeb09a10cfb1400551394,Beyoncé,doc_64,"['doc_64', 'doc_65', 'doc_18', 'doc_63', 'doc_29']",1.0,1,5,66
56bfeb09a10cfb1400551395,Beyoncé,doc_64,"['doc_65', 'doc_64', 'doc_13', 'doc_29', 'doc_15']",0.5,1,5,66
56d4f9112ccc5a1400d833b6,Beyoncé,doc_64,"['doc_64', 'doc_63', 'doc_65', 'doc_18', 'doc_29']",1.0,1,5,66
56d4f9112ccc5a1400d833b7,Beyoncé,doc_64,"['doc_63', 'doc_61', 'doc_64', 'doc_20', 'doc_60']",0.3333333333333333,1,5,66
56d4f9112ccc5a1400d833ba,Beyoncé,doc_64,"['doc_64', 'doc_21', 'doc_24', 'doc_18', 'doc_65']",1.0,1,5,66
56bed5983aeaaa14008c94f3,Beyoncé,doc_65,"['doc_65', 'doc_21', 'doc_11', 'doc_24', 'doc_14']",1.0,1,5,66
56bed5983aeaaa14008c94f4,Beyoncé,doc_65,"['doc_65', 'doc_64', 'doc_24', 'doc_21', 'doc_55']",1.0,1,5,66
56bed5983aeaaa14008c94f5,Beyoncé,doc_65,"['doc_65', 'doc_64', 'doc_55', 'doc_63', 'doc_24']",1.0,1,5,66
56bed5983aeaaa14008c94f6,Beyoncé,doc_65,"['doc_65', 'doc_18', 'doc_31', 'doc_64', 'doc_24']",1.0,1,5,66
56bed5983aeaaa14008c94f7,Beyoncé,doc_65,"['doc_40', 'doc_42', 'doc_65', 'doc_38', 'doc_2']",0.3333333333333333,1,5,66
56bfed855a85de14001c7864,Beyoncé,doc_65,"['doc_65', 'doc_64', 'doc_63', 'doc_11', 'doc_21']",1.0,1,5,66
56bfed855a85de14001c7866,Beyoncé,doc_65,"['doc_65', 'doc_31', 'doc_64', 'doc_55', 'doc_30']",1.0,1,5,66
56bfed855a85de14001c7868,Beyoncé,doc_65,"['doc_65', 'doc_18', 'doc_59', 'doc_63', 'doc_57']",1.0,1,5,66
56d4fa2e2ccc5a1400d833ca,Beyoncé,doc_65,"['doc_65', 'doc_64', 'doc_31', 'doc_55', 'doc_21']",1.0,1,5,66
56d4fa2e2ccc5a1400d833cb,Beyoncé,doc_65,"['doc_65', 'doc_64', 'doc_4', 'doc_63', 'doc_31']",1.0,1,5,66
56d4fa2e2ccc5a1400d833cc,Beyoncé,doc_65,"['doc_65', 'doc_64', 'doc_18', 'doc_24', 'doc_63']",1.0,1,5,66
56d4fa2e2ccc5a1400d833cd,Beyoncé,doc_65,"['doc_65', 'doc_55', 'doc_64', 'doc_24', 'doc_51']",1.0,1,5,66
5733bd9bd058e614000b6199,Montana,doc_0,"['doc_6', 'doc_3', 'doc_2', 'doc_0', 'doc_1']",0.25,1,5,44
5733bd9bd058e614000b619a,Montana,doc_0,"['doc_7', 'doc_0', 'doc_10', 'doc_4', 'doc_28']",0.5,1,5,44
5733bd9bd058e614000b619b,Montana,doc_0,"['doc_28', 'doc_35', 'doc_0', 'doc_4', 'doc_1']",0.3333333333333333,1,5,44
5733bd9bd058e614000b619c,Montana,doc_0,"['doc_8', 'doc_10', 'doc_9', 'doc_0', 'doc_18']",0.25,1,5,44
5733f0e34776f41900661573,Montana,doc_0,"['doc_6', 'doc_3', 'doc_2', 'doc_0', 'doc_1']",0.25,1,5,44
5733d7164776f4190066132e,Montana,doc_1,"['doc_1', 'doc_3', 'doc_2', 'doc_22', 'doc_11']",1.0,1,5,44
5733d7164776f4190066132f,Montana,doc_1,"['doc_1', 'doc_3', 'doc_2', 'doc_22', 'doc_11']",1.0,1,5,44
5733d7164776f41900661330,Montana,doc_1,"['doc_1', 'doc_3', 'doc_2', 'doc_23', 'doc_15']",1.0,1,5,44
5733d7164776f41900661331,Montana,doc_1,"['doc_23', 'doc_1', 'doc_0', 'doc_3', 'doc_22']",0.5,1,5,44
5733d7164776f41900661332,Montana,doc_1,"['doc_1', 'doc_3', 'doc_23', 'doc_22', 'doc_10']",1.0,1,5,44
5733d7fd4776f41900661342,Montana,doc_2,"['doc_2', 'doc_3', 'doc_1', 'doc_38', 'doc_17']",1.0,1,5,44
5733d858d058e614000b63c7,Montana,doc_3,"['doc_3', 'doc_0', 'doc_6', 'doc_2', 'doc_38']",1.0,1,5,44
5733d858d058e614000b63c8,Montana,doc_3,"['doc_3', 'doc_0', 'doc_6', 'doc_2', 'doc_38']",1.0,1,5,44
5733d858d058e614000b63c9,Montana,doc_3,"['doc_3', 'doc_1', 'doc_2', 'doc_38', 'doc_6']",1.0,1,5,44
5733d858d058e614000b63ca,Montana,doc_3,"['doc_3', 'doc_1', 'doc_2', 'doc_22', 'doc_38']",1.0,1,5,44
5733d858d058e614000b63cb,Montana,doc_3,"['doc_22', 'doc_3', 'doc_1', 'doc_0', 'doc_2']",0.5,1,5,44
5733e9864776f419006614cc,Montana,doc_4,"['doc_4', 'doc_28', 'doc_33', 'doc_11', 'doc_26']",1.0,1,5,44
5733eefe4776f4190066154b,Montana,doc_5,"['doc_5', 'doc_4', 'doc_0', 'doc_34', 'doc_7']",1.0,1,5,44
5733eefe4776f4190066154c,Montana,doc_5,"['doc_4', 'doc_34', 'doc_5', 'doc_28', 'doc_26']",0.3333333333333333,1,5,44
5733eefe4776f4190066154d,Montana,doc_5,"['doc_5', 'doc_4', 'doc_28', 'doc_34', 'doc_32']",1.0,1,5,44
5733f18ad058e614000b6643,Montana,doc_6,"['doc_6', 'doc_3', 'doc_0', 'doc_2', 'doc_10']",1.0,1,5,44
5733f18ad058e614000b6644,Montana,doc_6,"['doc_6', 'doc_0', 'doc_40', 'doc_9', 'doc_27']",1.0,1,5,44
5733f5d34776f419006615bb,Montana,doc_7,"['doc_7', 'doc_0', 'doc_34', 'doc_5', 'doc_8']",1.0,1,5,44
5733f5d34776f419006615bc,Montana,doc_7,"['doc_0', 'doc_7', 'doc_8', 'doc_38', 'doc_6']",0.5,1,5,44
5733f5d34776f419006615bd,Montana,doc_7,"['doc_7', 'doc_10', 'doc_8', 'doc_0', 'doc_19']",1.0,1,5,44
573408fed058e614000b6835,Montana,doc_8,"['doc_8', 'doc_10', 'doc_0', 'doc_9', 'doc_24']",1.0,1,5,44
573408fed058e614000b6836,Montana,doc_8,"['doc_40', 'doc_8', 'doc_28', 'doc_10', 'doc_19']",0.5,1,5,44
573409bed058e614000b6839,Montana,doc_9,"['doc_9', 'doc_20', 'doc_19', 'doc_18', 'doc_10']",1.0,1,5,44
573409bed058e614000b683a,Montana,doc_9,"['doc_9', 'doc_19', 'doc_20', 'doc_18', 'doc_21']",1.0,1,5,44
57340a0dd058e614000b6851,Montana,doc_10,"['doc_10', 'doc_8', 'doc_24', 'doc_9', 'doc_0']",1.0,1,5,44
57340a0dd058e614000b6852,Montana,doc_10,"['doc_10', 'doc_8', 'doc_0', 'doc_24', 'doc_21']",1.0,1,5,44
57340a0dd058e614000b6853,Montana,doc_10,"['doc_10', 'doc_24', 'doc_8', 'doc_9', 'doc_20']",1.0,1,5,44
57340bdf4776f419006617a3,Montana,doc_11,"['doc_11', 'doc_12', 'doc_5', 'doc_38', 'doc_28']",1.0,1,5,44
57340bdf4776f419006617a4,Montana,doc_11,"['doc_11', 'doc_12', 'doc_38', 'doc_35', 'doc_41']",1.0,1,5,44
57340bdf4776f419006617a6,Montana,doc_11,"['doc_11', 'doc_12', 'doc_8', 'doc_10', 'doc_38']",1.0,1,5,44
57340bdf4776f419006617a5,Montana,doc_11,"['doc_11', 'doc_12', 'doc_8', 'doc_10', 'doc_6']",1.0,1,5,44
57341184d058e614000b68da,Montana,doc_12,"['doc_12', 'doc_0', 'doc_38', 'doc_6', 'doc_8']",1.0,1,5,44
57341184d058e614000b68db,Montana,doc_12,"['doc_12', 'doc_11', 'doc_35', 'doc_38', 'doc_2']",1.0,1,5,44
57341184d058e614000b68dc,Montana,doc_12,"['doc_12', 'doc_11', 'doc_38', 'doc_34', 'doc_2']",1.0,1,5,44
57341184d058e614000b68dd,Montana,doc_12,"['doc_12', 'doc_11', 'doc_34', 'doc_38', 'doc_28']",1.0,1,5,44
573412ebd058e614000b68f0,Montana,doc_13,"['doc_13', 'doc_4', 'doc_0', 'doc_34', 'doc_14']",1.0,1,5,44
573412ebd058e614000b68f1,Montana,doc_13,"['doc_13', 'doc_4', 'doc_34', 'doc_14', 'doc_5']",1.0,1,5,44
573413594776f41900661803,Montana,doc_14,"['doc_14', 'doc_37', 'doc_10', 'doc_7', 'doc_20']",1.0,1,5,44
573413594776f41900661804,Montana,doc_14,"['doc_14', 'doc_37', 'doc_41', 'doc_31', 'doc_38']",1.0,1,5,44
573414644776f4190066180d,Montana,doc_15,"['doc_15', 'doc_23', 'doc_0', 'doc_16', 'doc_36']",1.0,1,5,44
573414644776f4190066180e,Montana,doc_15,"['doc_15', 'doc_23', 'doc_36', 'doc_16', 'doc_1']",1.0,1,5,44
573414644776f4190066180f,Montana,doc_15,"['doc_15', 'doc_23', 'doc_36', 'doc_16', 'doc_18']",1.0,1,5,44
57341539d058e614000b6906,Montana,doc_16,"['doc_16', 'doc_18', 'doc_23', 'doc_21', 'doc_15']",1.0,1,5,44
57341539d058e614000b6907,Montana,doc_16,"['doc_16', 'doc_18', 'doc_23', 'doc_15', 'doc_21']",1.0,1,5,44
57341539d058e614000b6908,Montana,doc_16,"['doc_16', 'doc_23', 'doc_18', 'doc_21', 'doc_15']",1.0,1,5,44
57341539d058e614000b6909,Montana,doc_16,"['doc_16', 'doc_40', 'doc_41', 'doc_24', 'doc_31']",1.0,1,5,44
5734161dd058e614000b690e,Montana,doc_17,"['doc_38', 'doc_6', 'doc_30', 'doc_0', 'doc_17']",0.2,1,5,44
5734161dd058e614000b690f,Montana,doc_17,"['doc_17', 'doc_1', 'doc_38', 'doc_39', 'doc_2']",1.0,1,5,44
5734161dd058e614000b6910,Montana,doc_17,"['doc_17', 'doc_40', 'doc_25', 'doc_24', 'doc_32']",1.0,1,5,44
5734161dd058e614000b6911,Montana,doc_17,"['doc_17', 'doc_38', 'doc_1', 'doc_2', 'doc_40']",1.0,1,5,44
573416974776f41900661835,Montana,doc_18,"['doc_18', 'doc_16', 'doc_21', 'doc_23', 'doc_20']",1.0,1,5,44
573416974776f41900661836,Montana,doc_18,"['doc_18', 'doc_21', 'doc_19', 'doc_20', 'doc_16']",1.0,1,5,44
573416974776f41900661837,Montana,doc_18,"['doc_9', 'doc_18', 'doc_19', 'doc_20', 'doc_8']",0.5,1,5,44
573416974776f41900661838,Montana,doc_18,"['doc_18', 'doc_20', 'doc_19', 'doc_16', 'doc_21']",1.0,1,5,44
5734173b4776f4190066184f,Montana,doc_19,"['doc_19', 'doc_18', 'doc_20', 'doc_21', 'doc_9']",1.0,1,5,44
5734173b4776f41900661850,Montana,doc_19,"['doc_19', 'doc_20', 'doc_18', 'doc_9', 'doc_8']",1.0,1,5,44
5734173b4776f41900661851,Montana,doc_19,"['doc_20', 'doc_9', 'doc_18', 'doc_19', 'doc_16']",0.25,1,5,44
5734173b4776f41900661852,Montana,doc_19,"['doc_19', 'doc_21', 'doc_16', 'doc_18', 'doc_20']",1.0,1,5,44
57341835d058e614000b693e,Montana,doc_20,"['doc_20', 'doc_9', 'doc_19', 'doc_18', 'doc_37']",1.0,1,5,44
57341835d058e614000b693f,Montana,doc_20,"['doc_20', 'doc_19', 'doc_18', 'doc_9', 'doc_21']",1.0,1,5,44
5734192ad058e614000b6942,Montana,doc_21,"['doc_21', 'doc_18', 'doc_23', 'doc_0', 'doc_5']",1.0,1,5,44
5734192ad058e614000b6943,Montana,doc_21,"['doc_21', 'doc_18', 'doc_16', 'doc_20', 'doc_10']",1.0,1,5,44
5734192ad058e614000b6944,Montana,doc_21,"['doc_21', 'doc_18', 'doc_10', 'doc_19', 'doc_20']",1.0,1,5,44
5734192ad058e614000b6945,Montana,doc_21,"['doc_19', 'doc_21', 'doc_18', 'doc_16', 'doc_20']",0.5,1,5,44
573419714776f41900661871,Montana,doc_22,"['doc_22', 'doc_7', 'doc_8', 'doc_24', 'doc_10']",1.0,1,5,44
57341b484776f41900661885,Montana,doc_23,"['doc_23', 'doc_16', 'doc_18', 'doc_21', 'doc_22']",1.0,1,5,44
57341b484776f41900661886,Montana,doc_23,"['doc_23', 'doc_28', 'doc_34', 'doc_4', 'doc_15']",1.0,1,5,44
57341b484776f41900661887,Montana,doc_23,"['doc_23', 'doc_0', 'doc_22', 'doc_28', 'doc_36']",1.0,1,5,44
57341b484776f41900661888,Montana,doc_23,"['doc_15', 'doc_23', 'doc_16', 'doc_18', 'doc_36']",0.5,1,5,44
57341c46d058e614000b6954,Montana,doc_24,"['doc_24', 'doc_18', 'doc_29', 'doc_10', 'doc_40']",1.0,1,5,44
57341c46d058e614000b6955,Montana,doc_24,"['doc_24', 'doc_23', 'doc_41', 'doc_18', 'doc_29']",1.0,1,5,44
57341c46d058e614000b6956,Montana,doc_24,"['doc_24', 'doc_29', 'doc_9', 'doc_10', 'doc_21']",1.0,1,5,44
57341cf4d058e614000b6964,Montana,doc_25,"['doc_25', 'doc_5', 'doc_0', 'doc_34', 'doc_4']",1.0,1,5,44
57341cf4d058e614000b6965,Montana,doc_25,"['doc_25', 'doc_34', 'doc_0', 'doc_4', 'doc_28']",1.0,1,5,44
57341cf4d058e614000b6966,Montana,doc_25,"['doc_25', 'doc_0', 'doc_34', 'doc_6', 'doc_4']",1.0,1,5,44
57341d964776f419006618b3,Montana,doc_26,"['doc_28', 'doc_26', 'doc_33', 'doc_32', 'doc_34']",0.5,1,5,44
57341d964776f419006618b4,Montana,doc_26,"['doc_42', 'doc_26', 'doc_36', 'doc_40', 'doc_30']",0.5,1,5,44
57341d964776f419006618b5,Montana,doc_26,"['doc_42', 'doc_40', 'doc_39', 'doc_41', 'doc_38']",0.0,0,5,44
57341d964776f419006618b6,Montana,doc_26,"['doc_26', 'doc_30', 'doc_31', 'doc_28', 'doc_11']",1.0,1,5,44
57341d964776f419006618b7,Montana,doc_26,"['doc_26', 'doc_28', 'doc_33', 'doc_32', 'doc_34']",1.0,1,5,44
57341fc9d058e614000b6974,Montana,doc_27,"['doc_27', 'doc_33', 'doc_28', 'doc_32', 'doc_26']",1.0,1,5,44
57341fc9d058e614000b6975,Montana,doc_27,"['doc_39', 'doc_17', 'doc_41', 'doc_3', 'doc_27']",0.2,1,5,44
5734205b4776f419006618e7,Montana,doc_28,"['doc_28', 'doc_26', 'doc_33', 'doc_32', 'doc_34']",1.0,1,5,44
5734205b4776f419006618e8,Montana,doc_28,"['doc_28', 'doc_26', 'doc_33', 'doc_27', 'doc_32']",1.0,1,5,44
5734205b4776f419006618e9,Montana,doc_28,"['doc_28', 'doc_34', 'doc_26', 'doc_33', 'doc_36']",1.0,1,5,44
573420e34776f419006618ed,Montana,doc_29,"['doc_29', 'doc_34', 'doc_38', 'doc_41', 'doc_4']",1.0,1,5,44
573420e34776f419006618ee,Montana,doc_29,"['doc_29', 'doc_24', 'doc_34', 'doc_43', 'doc_1']",1.0,1,5,44
573420e34776f419006618ef,Montana,doc_29,"['doc_29', 'doc_34', 'doc_36', 'doc_24', 'doc_23']",1.0,1,5,44
5734215f4776f419006618fb,Montana,doc_30,"['doc_30', 'doc_38', 'doc_42', 'doc_3', 'doc_41']",1.0,1,5,44
5734215f4776f419006618fc,Montana,doc_30,"['doc_30', 'doc_38', 'doc_42', 'doc_11', 'doc_9']",1.0,1,5,44
5734215f4776f419006618fd,Montana,doc_30,"['doc_38', 'doc_30', 'doc_42', 'doc_35', 'doc_17']",0.5,1,5,44
5734215f4776f419006618fe,Montana,doc_30,"['doc_30', 'doc_31', 'doc_38', 'doc_40', 'doc_42']",1.0,1,5,44
573421c4d058e614000b69aa,Montana,doc_31,"['doc_31', 'doc_17', 'doc_39', 'doc_43', 'doc_2']",1.0,1,5,44
573421c4d058e614000b69ab,Montana,doc_31,"['doc_31', 'doc_37', 'doc_39', 'doc_21', 'doc_19']",1.0,1,5,44
573421c4d058e614000b69ac,Montana,doc_31,"['doc_31', 'doc_36', 'doc_30', 'doc_37', 'doc_26']",1.0,1,5,44
573421c4d058e614000b69ad,Montana,doc_31,"['doc_31', 'doc_36', 'doc_37', 'doc_30', 'doc_15']",1.0,1,5,44
5734227dd058e614000b69bc,Montana,doc_32,"['doc_32', 'doc_0', 'doc_6', 'doc_28', 'doc_38']",1.0,1,5,44
5734227dd058e614000b69bd,Montana,doc_32,"['doc_32', 'doc_33', 'doc_28', 'doc_34', 'doc_27']",1.0,1,5,44
5734227dd058e614000b69be,Montana,doc_32,"['doc_32', 'doc_28', 'doc_33', 'doc_27', 'doc_0']",1.0,1,5,44
5734227dd058e614000b69bf,Montana,doc_32,"['doc_32', 'doc_33', 'doc_28', 'doc_11', 'doc_27']",1.0,1,5,44
5734227dd058e614000b69c0,Montana,doc_32,"['doc_32', 'doc_26', 'doc_28', 'doc_34', 'doc_33']",1.0,1,5,44
573422e44776f41900661927,Montana,doc_33,"['doc_33', 'doc_28', 'doc_32', 'doc_11', 'doc_26']",1.0,1,5,44
573422e44776f41900661928,Montana,doc_33,"['doc_28', 'doc_33', 'doc_26', 'doc_32', 'doc_27']",0.5,1,5,44
573422e44776f41900661929,Montana,doc_33,"['doc_33', 'doc_28', 'doc_32', 'doc_26', 'doc_34']",1.0,1,5,44
